IQ-TREE multicore version 2.1.1 COVID-edition for Linux 64-bit built Aug 22 2020
Developed by Bui Quang Minh, James Barbetti, Nguyen Lam Tung,
Olga Chernomor, Heiko Schmidt, Dominik Schrempf, Michael Woodhams.

Host:    holy7c18609.rc.fas.harvard.edu (AVX512, FMA3, 188 GB RAM)
Command: iqtree2 -s /n/holyscratch01/extavour_lab/shchurch/assembly_phylogeny_expression_Hawaiian_Drosophila_June2021/agalma/reports/59.supermatrix.fa -S /n/holyscratch01/extavour_lab/shchurch/assembly_phylogeny_expression_Hawaiian_Drosophila_June2021/agalma/reports/59.supermatrix.partition.nex --prefix June2021_iqtree59_loci -T 1
Seed:    739335 (Using SPRNG - Scalable Parallel Random Number Generator)
Time:    Sat Jun 19 18:48:53 2021
Kernel:  AVX+FMA - 1 threads (24 CPU cores detected)

HINT: Use -nt option to specify number of threads because your CPU has 24 cores!
HINT: -nt AUTO will automatically determine the best number of threads to use.

Reading partition model file /n/holyscratch01/extavour_lab/shchurch/assembly_phylogeny_expression_Hawaiian_Drosophila_June2021/agalma/reports/59.supermatrix.partition.nex ...
Reading alignment file /n/holyscratch01/extavour_lab/shchurch/assembly_phylogeny_expression_Hawaiian_Drosophila_June2021/agalma/reports/59.supermatrix.fa ... Fasta format detected
Alignment most likely contains DNA/RNA sequences
Alignment has 24 sequences with 12758237 columns, 2530737 distinct patterns
2986934 parsimony-informative, 2432597 singleton sites, 7338706 constant sites
                           Gap/Ambiguity  Composition  p-value
   1  Drosophila_virilis          32.03%    failed      0.00%
   2  Drosophila_mojavensis       32.20%    failed      0.00%
   3  Drosophila_willistoni       33.72%    failed      0.00%
   4  Drosophila_melanogaster     31.37%    failed      0.00%
   5  Drosophila_ananassae        31.72%    failed      0.00%
   6  Drosophila_pseudoobscura    32.08%    failed      0.00%
   7  Drosophila_grimshawi        48.47%    failed      0.00%
   8  Drosophila_nanella          69.70%    failed      0.00%
   9  Drosophila_cfdives          65.41%    failed      0.00%
  10  Scaptomyza_cyrtandrae       66.29%    failed      0.00%
  11  Scaptomyza_varipicta        67.48%    failed      0.00%
  12  Scaptomyza_varia            66.51%    failed      0.00%
  13  Drosophila_macrothrix       77.07%    failed      0.00%
  14  Drosophila_mimica           76.45%    failed      0.00%
  15  Drosophila_atroscutellata   78.36%    failed      0.00%
  16  Drosophila_primaeva         82.71%    failed      0.00%
  17  Drosophila_tanythrix        81.56%    failed      0.00%
  18  Drosophila_sproati          83.62%    failed      0.00%
  19  Drosophila_picticornis      87.21%    failed      0.00%
  20  Scaptomyza_hsui             78.02%    failed      0.00%
  21  Scaptomyza_graminum         78.31%    failed      0.00%
  22  Scaptomyza_montana          78.48%    failed      0.00%
  23  Drosophila_murphyi          82.48%    failed      0.00%
  24  Scaptomyza_pallida          90.44%    failed      0.00%
WARNING: 17 sequences contain more than 50% gaps/ambiguity
****  TOTAL                       64.65%  24 sequences failed composition chi2 test (p-value<5%; df=3)
NOTE: No CharPartition defined, use all CharSets

Loading 10633 partitions...
Subset	Type	Seqs	Sites	Infor	Invar	Model	Name
Partition part22550 / Model: TIM2e+G4 / df: 23 / LogL: -4122.823
Partition part23076 / Model: TNe+G4 / df: 14 / LogL: -5599.020
Partition part23250 / Model: TPM2+F+I / df: 17 / LogL: -7324.319
Partition part21823 / Model: TN+F+G4 / df: 17 / LogL: -5409.589
Partition part16608 / Model: TIM2+F+I+G4 / df: 17 / LogL: -9436.258
Partition part22892 / Model: TN+F+G4 / df: 19 / LogL: -5756.376
Partition part17238 / Model: TPM3+F+I / df: 17 / LogL: -9159.649
Partition part23013 / Model: K3P+I / df: 14 / LogL: -5513.466
Partition part17004 / Model: TVMe+G4 / df: 38 / LogL: -2464.221
Partition part16299 / Model: TIM3e+G4 / df: 13 / LogL: -7868.978
Partition part16920 / Model: TIM2+F+G4 / df: 16 / LogL: -8524.549
Partition part16402 / Model: TNe+G4 / df: 22 / LogL: -5358.080
Partition part19976 / Model: K2P+R2 / df: 12 / LogL: -9474.058
Partition part18446 / Model: TIM3e+G4 / df: 33 / LogL: -2759.228
Partition part16171 / Model: TN+F+I / df: 19 / LogL: -5563.813
Partition part14827 / Model: TPM3+F+G4 / df: 17 / LogL: -6463.495
Partition part21663 / Model: HKY+F+G4 / df: 16 / LogL: -4775.112
Partition part23161 / Model: TN+F+G4 / df: 17 / LogL: -7578.990
Partition part16456 / Model: TIM3+F+G4 / df: 16 / LogL: -9830.671
Partition part22772 / Model: HKY+F+G4 / df: 20 / LogL: -3789.613
Partition part14681 / Model: TNe+I+G4 / df: 17 / LogL: -5697.611
Partition part21757 / Model: HKY+F+G4 / df: 32 / LogL: -2718.449
Partition part15866 / Model: K2P+I+G4 / df: 14 / LogL: -5672.932
Partition part23092 / Model: TN+F+G4 / df: 17 / LogL: -6395.394
Partition part14401 / Model: K2P+G4 / df: 11 / LogL: -9060.638
Partition part18046 / Model: TIM2+F+G4 / df: 16 / LogL: -8068.082
Partition part18954 / Model: TIM2e+G4 / df: 21 / LogL: -4603.730
Partition part22673 / Model: TN+F+G4 / df: 23 / LogL: -5491.607
Partition part22693 / Model: TIM2+F+G4 / df: 24 / LogL: -3750.884
Partition part23439 / Model: TVMe+G4 / df: 14 / LogL: -6303.618
Partition part14285 / Model: TN+F+G4 / df: 19 / LogL: -6110.752
Partition part22931 / Model: HKY+F+I / df: 18 / LogL: -4534.447
Partition part22793 / Model: HKY+F+I / df: 20 / LogL: -4031.940
Partition part17297 / Model: TIM3e+G4 / df: 19 / LogL: -4418.383
Partition part21963 / Model: TIM3+F+I / df: 16 / LogL: -8514.032
Partition part17802 / Model: TIM2e+G4 / df: 13 / LogL: -9151.291
Partition part16903 / Model: TIM3e+G4 / df: 13 / LogL: -10008.231
Partition part22139 / Model: TIM2e+G4 / df: 27 / LogL: -3348.595
Partition part23268 / Model: K2P+I+G4 / df: 14 / LogL: -5892.609
Partition part14588 / Model: TIM2+F+R2 / df: 19 / LogL: -9499.813
Partition part18153 / Model: HKY+F+G4 / df: 18 / LogL: -5746.496
Partition part18885 / Model: TN+F+G4 / df: 35 / LogL: -2966.283
Partition part15300 / Model: TIM3e+R2 / df: 38 / LogL: -2504.541
Partition part20786 / Model: K2P+G4 / df: 35 / LogL: -2787.263
Partition part23284 / Model: TPM3+F+G4 / df: 17 / LogL: -6350.862
Partition part20701 / Model: TIM2+F+I+G4 / df: 17 / LogL: -9254.924
Partition part23032 / Model: K2P+G4 / df: 13 / LogL: -5478.993
Partition part22458 / Model: K2P+I / df: 19 / LogL: -3918.274
Partition part19343 / Model: TN+F+G4 / df: 23 / LogL: -4716.288
Partition part21879 / Model: TPM2+F+G4 / df: 27 / LogL: -3632.944
Partition part23412 / Model: TPM3+F+G4 / df: 15 / LogL: -7869.910
Partition part20935 / Model: HKY+F+I / df: 14 / LogL: -7857.139
Partition part20959 / Model: TIM2e+I+G4 / df: 38 / LogL: -2917.808
Partition part15614 / Model: TIM3+F+G4 / df: 16 / LogL: -11111.700
Partition part13490 / Model: K2P+G4 / df: 21 / LogL: -3842.008
Partition part21899 / Model: TN+F+G4 / df: 25 / LogL: -4089.540
Partition part22475 / Model: TIM2e+I / df: 23 / LogL: -3092.356
Partition part18064 / Model: K2P+G4 / df: 21 / LogL: -3655.111
Partition part13609 / Model: TIM3e+G4 / df: 35 / LogL: -2659.274
Partition part18773 / Model: TIM2+F+G4 / df: 20 / LogL: -5896.935
Partition part19999 / Model: TIM3+F+G4 / df: 16 / LogL: -8092.426
Partition part20265 / Model: TN+F+I / df: 15 / LogL: -7896.587
Partition part16978 / Model: TPM2+F+G4 / df: 15 / LogL: -6685.148
Partition part22525 / Model: TN+F+G4 / df: 25 / LogL: -3855.456
Partition part22762 / Model: HKY+F+G4 / df: 18 / LogL: -4944.899
Partition part18660 / Model: TIM2+F+R2 / df: 17 / LogL: -9654.063
Partition part23197 / Model: HKY+F+I+G4 / df: 17 / LogL: -5696.004
Partition part14177 / Model: TIM2e+I / df: 13 / LogL: -7491.729
Partition part18826 / Model: TN+F+R2 / df: 22 / LogL: -5705.549
Partition part13358 / Model: HKY+F+R2 / df: 23 / LogL: -4077.384
Partition part18671 / Model: TIM3e+G4 / df: 35 / LogL: -2833.380
Partition part23235 / Model: TIM3e+G4 / df: 15 / LogL: -10406.736
Partition part16124 / Model: TIM2e+G4 / df: 15 / LogL: -8144.898
Partition part13572 / Model: TIM3e+G4 / df: 15 / LogL: -7252.232
Partition part23003 / Model: HKY+F+I+G4 / df: 19 / LogL: -5612.532
Partition part22957 / Model: TIM3+F+G4 / df: 20 / LogL: -5856.198
Partition part15996 / Model: TIM2e+G4 / df: 17 / LogL: -6648.015
Partition part20645 / Model: TIM3e+G4 / df: 23 / LogL: -3729.851
Partition part18420 / Model: TIM3+F+G4 / df: 16 / LogL: -10459.170
Partition part14155 / Model: TIM2+F+G4 / df: 16 / LogL: -9767.511
Partition part20000 / Model: TPM2+F+G4 / df: 27 / LogL: -3603.232
Partition part22057 / Model: TPM3+F+R2 / df: 18 / LogL: -6887.117
Partition part22523 / Model: TIM3+F+G4 / df: 18 / LogL: -8484.264
Partition part22051 / Model: TIM3+F+R3 / df: 21 / LogL: -7915.082
Partition part23170 / Model: TIM2+F+G4 / df: 18 / LogL: -7197.860
Partition part14834 / Model: TIM3e+I+G4 / df: 16 / LogL: -6767.965
Partition part15957 / Model: TVMe+G4 / df: 20 / LogL: -4299.944
Partition part19685 / Model: HKY+F+R2 / df: 19 / LogL: -5849.580
Partition part19022 / Model: TIM2+F+G4 / df: 14 / LogL: -10323.287
Partition part19890 / Model: TPM2+F+I+G4 / df: 16 / LogL: -8216.518
Partition part15406 / Model: TIM2e+R3 / df: 16 / LogL: -11640.326
Partition part22482 / Model: HKY+F+I / df: 24 / LogL: -2965.793
Partition part22100 / Model: HKY+F+G4 / df: 24 / LogL: -3575.875
Partition part14559 / Model: TN+F+G4 / df: 39 / LogL: -2348.604
Partition part13844 / Model: TIM3+F+G4 / df: 28 / LogL: -3387.825
Partition part16567 / Model: TN+F+I+G4 / df: 20 / LogL: -5211.999
Partition part23277 / Model: HKY+F+R3 / df: 19 / LogL: -6482.023
Partition part23227 / Model: TN+F+I+G4 / df: 18 / LogL: -5903.809
Partition part13863 / Model: TPM2+F+G4 / df: 17 / LogL: -7155.316
Partition part17222 / Model: TN+F+G4 / df: 17 / LogL: -7662.450
Partition part21399 / Model: HKY+F+G4 / df: 34 / LogL: -2529.636
Partition part22971 / Model: TVMe+G4 / df: 18 / LogL: -5201.149
Partition part17040 / Model: TIM2+F+G4 / df: 36 / LogL: -2716.623
Partition part20951 / Model: TIM3e+I+G4 / df: 16 / LogL: -6925.105
Partition part14820 / Model: TVMe+G4 / df: 16 / LogL: -5325.218
Partition part19171 / Model: TIM2e+I+G4 / df: 16 / LogL: -7218.312
Partition part23090 / Model: TPM3+F+G4 / df: 17 / LogL: -6745.709
Partition part22423 / Model: TN+F+G4 / df: 27 / LogL: -4101.580
Partition part21202 / Model: TIM3e+G4 / df: 31 / LogL: -3009.410
Partition part22477 / Model: TN+F+R2 / df: 24 / LogL: -4406.666
Partition part17097 / Model: TIM3+F+G4 / df: 20 / LogL: -6695.768
Partition part22933 / Model: TN+F+G4 / df: 19 / LogL: -5626.981
Partition part17063 / Model: TIM3e+I+G4 / df: 16 / LogL: -7058.798
Partition part18106 / Model: TIM2+F+G4 / df: 16 / LogL: -10722.450
Partition part23154 / Model: TIM3+F+G4 / df: 18 / LogL: -7639.231
Partition part13594 / Model: TNe+R2 / df: 43 / LogL: -2372.608
Partition part13282 / Model: TNe+G4 / df: 24 / LogL: -4055.230
Partition part23265 / Model: TPM3+F+G4 / df: 17 / LogL: -7255.279
Partition part23130 / Model: TIM2+F+G4 / df: 18 / LogL: -6368.931
Partition part19780 / Model: TIM2+F+G4 / df: 16 / LogL: -6893.559
Partition part22936 / Model: TPM3+F+G4 / df: 19 / LogL: -4696.421
Partition part23116 / Model: TN+F+R3 / df: 20 / LogL: -7033.946
Partition part18928 / Model: HKY+F+R2 / df: 17 / LogL: -5926.168
Partition part22121 / Model: TN+F+G4 / df: 29 / LogL: -3441.875
Partition part22167 / Model: K2P+I+G4 / df: 26 / LogL: -3243.670
Partition part20796 / Model: TIM3+F+R2 / df: 41 / LogL: -3015.024
Partition part17940 / Model: TPM2+F+I / df: 15 / LogL: -9200.214
Partition part18722 / Model: TNe+G4 / df: 42 / LogL: -2448.385
Partition part18614 / Model: K2P+I+G4 / df: 12 / LogL: -9753.381
Partition part22063 / Model: TPM3+F+G4 / df: 15 / LogL: -6796.036
Partition part22695 / Model: K2P+I / df: 19 / LogL: -3830.306
Partition part20579 / Model: TIM2+F+G4 / df: 42 / LogL: -2461.700
Partition part18815 / Model: TIM3e+G4 / df: 15 / LogL: -5197.901
Partition part14695 / Model: K2P+I+G4 / df: 14 / LogL: -6083.362
Partition part13323 / Model: K2P+G4 / df: 15 / LogL: -4313.140
Partition part17400 / Model: TPM3+F+G4 / df: 15 / LogL: -10153.071
Partition part22511 / Model: TIM3e+G4 / df: 23 / LogL: -4244.973
Partition part22459 / Model: TPM3+F+G4 / df: 25 / LogL: -3301.663
Partition part16656 / Model: K2P+G4 / df: 11 / LogL: -8962.034
Partition part20128 / Model: TN+F+G4 / df: 15 / LogL: -8670.742
Partition part16335 / Model: K2P+I / df: 11 / LogL: -8980.958
Partition part13088 / Model: TN+F+G4 / df: 19 / LogL: -6235.033
Partition part18247 / Model: TIM2e+G4 / df: 25 / LogL: -3368.625
Partition part13663 / Model: TIM2+F+R2 / df: 19 / LogL: -6321.740
Partition part19621 / Model: TIMe+G4 / df: 21 / LogL: -4527.403
Partition part14889 / Model: TNe+G4 / df: 22 / LogL: -4130.608
Partition part21773 / Model: TIM2e+G4 / df: 17 / LogL: -5885.536
Partition part17499 / Model: TIM2e+G4 / df: 13 / LogL: -9992.748
Partition part21264 / Model: K2P+I+G4 / df: 34 / LogL: -2430.007
Partition part15918 / Model: TNe+G4 / df: 26 / LogL: -3692.569
Partition part21801 / Model: TIM2e+I+G4 / df: 28 / LogL: -3230.280
Partition part21753 / Model: K2P+I+G4 / df: 30 / LogL: -3204.797
Partition part13683 / Model: TNe+G4 / df: 16 / LogL: -7747.577
Partition part21330 / Model: TIM2e+I+G4 / df: 34 / LogL: -2889.742
Partition part20974 / Model: TPM3+F+I / df: 15 / LogL: -8686.304
Partition part15077 / Model: K2P+G4 / df: 27 / LogL: -2890.297
Partition part16098 / Model: TIM3+F+G4 / df: 16 / LogL: -8600.072
Partition part22958 / Model: TIM3e+G4 / df: 17 / LogL: -5385.992
Partition part23262 / Model: TPM2+F+I+G4 / df: 18 / LogL: -6389.830
Partition part22146 / Model: K2P+G4 / df: 19 / LogL: -4149.361
Partition part17653 / Model: K2P+I / df: 11 / LogL: -7830.455
Partition part14237 / Model: TN+F+G4 / df: 37 / LogL: -2562.253
Partition part21154 / Model: TIM2e+G4 / df: 35 / LogL: -2793.931
Partition part22561 / Model: K2P+G4 / df: 21 / LogL: -3408.218
Partition part21545 / Model: K2P+G4 / df: 31 / LogL: -2928.795
Partition part20423 / Model: HKY+F+I / df: 30 / LogL: -2899.974
Partition part18202 / Model: K2P+I / df: 13 / LogL: -6956.702
Partition part22869 / Model: HKY+F+G4 / df: 18 / LogL: -4744.368
Partition part14566 / Model: TIM3e+G4 / df: 17 / LogL: -6123.165
Partition part21831 / Model: K2P+I+G4 / df: 14 / LogL: -7309.419
Partition part19965 / Model: TPM2+F+I / df: 15 / LogL: -7941.481
Partition part20275 / Model: HKY+F+G4 / df: 20 / LogL: -3113.544
Partition part19145 / Model: TIM2+F+G4 / df: 16 / LogL: -8085.785
Partition part14062 / Model: TIM3e+G4 / df: 13 / LogL: -8423.271
Partition part16264 / Model: TN+F+G4 / df: 15 / LogL: -9475.468
Partition part19963 / Model: TIM2e+I+G4 / df: 42 / LogL: -2638.098
Partition part16271 / Model: TNe+G4 / df: 20 / LogL: -5491.344
Partition part22849 / Model: TIM3e+G4 / df: 15 / LogL: -7268.886
Partition part23414 / Model: TIM3e+G4 / df: 13 / LogL: -7105.215
Partition part15167 / Model: SYM+G4 / df: 15 / LogL: -9390.983
Partition part16352 / Model: TPM3+F+I / df: 15 / LogL: -9011.048
Partition part15780 / Model: K2P+I / df: 21 / LogL: -3992.835
Partition part15962 / Model: TPM3+F+G4 / df: 13 / LogL: -11871.317
Partition part13345 / Model: TNe+G4 / df: 18 / LogL: -4326.148
Partition part12982 / Model: TIM2e+G4 / df: 21 / LogL: -4311.935
Partition part15269 / Model: TVMe+G4 / df: 22 / LogL: -3858.973
Partition part20671 / Model: K2P+I / df: 17 / LogL: -5231.458
Partition part23106 / Model: TN+F+G4 / df: 17 / LogL: -6424.944
Partition part23207 / Model: TIM3+F+I+G4 / df: 19 / LogL: -5390.269
Partition part13823 / Model: TIMe+G4 / df: 21 / LogL: -3982.045
Partition part23008 / Model: TVMe+G4 / df: 16 / LogL: -7155.764
Partition part13246 / Model: HKY+F+G4 / df: 24 / LogL: -3398.400
Partition part18573 / Model: TN+F+I / df: 15 / LogL: -8296.997
Partition part22914 / Model: TNe+R3 / df: 19 / LogL: -5709.529
Partition part20044 / Model: K2P+I+G4 / df: 16 / LogL: -5799.191
Partition part23468 / Model: TPM3+F+G4 / df: 15 / LogL: -7901.573
Partition part16547 / Model: TIM3e+G4 / df: 13 / LogL: -10026.102
Partition part21377 / Model: TIM2e+G4 / df: 33 / LogL: -2729.916
Partition part19799 / Model: TIM2e+G4 / df: 43 / LogL: -2380.306
Partition part14514 / Model: TIM3e+G4 / df: 15 / LogL: -6465.739
Partition part20145 / Model: TN+F+G4 / df: 21 / LogL: -4819.830
Partition part20130 / Model: K2P+I / df: 11 / LogL: -7627.405
Partition part15771 / Model: TN+F+I / df: 15 / LogL: -8952.932
Partition part14869 / Model: TPM3+F+G4 / df: 21 / LogL: -4882.169
Partition part22531 / Model: TIM3e+G4 / df: 23 / LogL: -4033.108
Partition part13570 / Model: TVMe+G4 / df: 16 / LogL: -6299.595
Partition part18014 / Model: K2P+I / df: 11 / LogL: -7569.472
Partition part19189 / Model: TNe+G4 / df: 40 / LogL: -2441.569
Partition part14946 / Model: TN+F+G4 / df: 23 / LogL: -4466.577
Partition part21041 / Model: TVMe+I+G4 / df: 19 / LogL: -5553.856
Partition part22116 / Model: TIM2e+G4 / df: 27 / LogL: -3007.415
Partition part16107 / Model: TIM3+F+R2 / df: 19 / LogL: -8420.753
Partition part17876 / Model: TPM3+F+G4 / df: 13 / LogL: -20816.026
Partition part21023 / Model: TPM3+F+G4 / df: 13 / LogL: -12703.436
Partition part22471 / Model: K2P+I+G4 / df: 22 / LogL: -3663.126
Partition part22396 / Model: TIM2+F+G4 / df: 28 / LogL: -3638.290
Partition part23312 / Model: TN+F+I+G4 / df: 18 / LogL: -6241.457
Partition part16988 / Model: TIM2e+I+G4 / df: 14 / LogL: -8875.543
Partition part20862 / Model: K2P+G4 / df: 35 / LogL: -2783.430
Partition part14412 / Model: TIM2+F+I+G4 / df: 17 / LogL: -9098.732
Partition part19674 / Model: TN+F+G4 / df: 29 / LogL: -3342.353
Partition part17700 / Model: TIM2e+G4 / df: 13 / LogL: -8350.875
Partition part13567 / Model: TNe+I+G4 / df: 15 / LogL: -6665.924
Partition part20795 / Model: K2P+G4 / df: 21 / LogL: -4142.944
Partition part12988 / Model: TIM3e+G4 / df: 17 / LogL: -5323.293
Partition part23432 / Model: TVM+F+G4 / df: 17 / LogL: -5864.624
Partition part22281 / Model: TPM3+F+G4 / df: 27 / LogL: -3154.986
Partition part20366 / Model: K2P+G4 / df: 37 / LogL: -2534.477
Partition part23112 / Model: TIM3+F+G4 / df: 18 / LogL: -8299.761
Partition part22988 / Model: TIM3e+G4 / df: 17 / LogL: -5224.356
Partition part15814 / Model: TNe+I / df: 12 / LogL: -7333.751
Partition part12973 / Model: TIM2e+G4 / df: 19 / LogL: -5019.437
Partition part23297 / Model: TIM2+F+G4 / df: 18 / LogL: -5444.585
Partition part20688 / Model: TN+F+I / df: 15 / LogL: -6944.739
Partition part14704 / Model: TNe+G4 / df: 24 / LogL: -3657.721
Partition part17807 / Model: TN+F+G4 / df: 21 / LogL: -4490.930
Partition part21937 / Model: TNe+G4 / df: 28 / LogL: -3833.439
Partition part20036 / Model: TIM2e+G4 / df: 23 / LogL: -3354.550
Partition part13675 / Model: K2P+I / df: 11 / LogL: -9243.027
Partition part14530 / Model: TIM2e+G4 / df: 13 / LogL: -10632.298
Partition part16172 / Model: K2P+G4 / df: 21 / LogL: -3663.517
Partition part22801 / Model: TN+F+I / df: 19 / LogL: -4827.045
Partition part13042 / Model: TIM3e+G4 / df: 17 / LogL: -5056.295
Partition part21685 / Model: TIM2e+G4 / df: 31 / LogL: -2688.586
Partition part21659 / Model: HKY+F+G4 / df: 32 / LogL: -2888.662
Partition part15478 / Model: K2P+I / df: 13 / LogL: -5812.786
Partition part17117 / Model: TIM3+F+R3 / df: 19 / LogL: -9528.457
Partition part19163 / Model: TIM2e+G4 / df: 13 / LogL: -8276.658
Partition part17824 / Model: TNe+G4 / df: 18 / LogL: -6719.681
Partition part21565 / Model: TIM2e+R3 / df: 22 / LogL: -8706.201
Partition part22447 / Model: K2P+I / df: 11 / LogL: -6210.973
Partition part14958 / Model: TNe+I / df: 24 / LogL: -3673.133
Partition part16855 / Model: K2P+G4 / df: 11 / LogL: -7324.144
Partition part20646 / Model: TIM2e+G4 / df: 15 / LogL: -5156.875
Partition part19030 / Model: TIM2+F+G4 / df: 18 / LogL: -7238.674
Partition part21986 / Model: K2P+G4 / df: 27 / LogL: -2931.314
Partition part14983 / Model: TIM3e+I / df: 13 / LogL: -9534.180
Partition part19048 / Model: TN+F+G4 / df: 15 / LogL: -8040.170
Partition part20525 / Model: SYM+G4 / df: 15 / LogL: -8538.946
Partition part18319 / Model: TN+F+I / df: 15 / LogL: -10340.696
Partition part13708 / Model: TIM2e+I / df: 17 / LogL: -4428.398
Partition part13354 / Model: TIM2e+G4 / df: 15 / LogL: -5744.027
Partition part17933 / Model: TIM2e+R2 / df: 16 / LogL: -5614.044
Partition part14477 / Model: K2P+R2 / df: 14 / LogL: -5402.539
Partition part23119 / Model: HKY+F+I+G4 / df: 17 / LogL: -5996.414
Partition part23150 / Model: TN+F+I+G4 / df: 18 / LogL: -5524.799
Partition part22854 / Model: TIM3+F+G4 / df: 18 / LogL: -7436.122
Partition part22896 / Model: TIM3e+G4 / df: 17 / LogL: -6043.467
Partition part21538 / Model: TVMe+G4 / df: 34 / LogL: -3126.754
Partition part21822 / Model: TIM3e+G4 / df: 17 / LogL: -6281.134
Partition part22655 / Model: HKY+F+I / df: 22 / LogL: -3451.942
Partition part18052 / Model: TIM2e+R2 / df: 14 / LogL: -9097.711
Partition part18507 / Model: TIM2e+I / df: 13 / LogL: -6967.162
Partition part13682 / Model: TN+F+G4 / df: 17 / LogL: -9155.074
Partition part22614 / Model: K2P+I+G4 / df: 22 / LogL: -4126.955
Partition part19917 / Model: TPM2+F+I+G4 / df: 18 / LogL: -6342.161
Partition part15392 / Model: TIM2e+G4 / df: 13 / LogL: -8612.898
Partition part22049 / Model: TIM2+F+G4 / df: 16 / LogL: -7955.593
Partition part22647 / Model: TIM2e+G4 / df: 21 / LogL: -3757.694
Partition part12976 / Model: K2P+G4 / df: 13 / LogL: -6683.310
Partition part21810 / Model: TIM2e+G4 / df: 15 / LogL: -6833.188
Partition part13564 / Model: TPM3+F+I / df: 21 / LogL: -4291.085
Partition part20383 / Model: TN+F+G4 / df: 15 / LogL: -8572.092
Partition part22448 / Model: TIM2e+I+G4 / df: 26 / LogL: -4085.079
Partition part22568 / Model: TNe+G4 / df: 22 / LogL: -3721.987
Partition part21040 / Model: TNe+G4 / df: 34 / LogL: -2857.775
Partition part15699 / Model: TN+F+G4 / df: 37 / LogL: -3040.907
Partition part18212 / Model: K2P+G4 / df: 19 / LogL: -4025.867
Partition part18801 / Model: TNe+G4 / df: 16 / LogL: -5288.686
Partition part22963 / Model: TN+F+I / df: 19 / LogL: -5096.096
Partition part16830 / Model: TIM2e+G4 / df: 19 / LogL: -4986.764
Partition part22840 / Model: TN+F+I / df: 21 / LogL: -4565.362
Partition part22223 / Model: K2P+I+G4 / df: 26 / LogL: -3034.864
Partition part22315 / Model: TVMe+G4 / df: 26 / LogL: -3231.939
Partition part15327 / Model: TIM3e+G4 / df: 13 / LogL: -8380.235
Partition part17615 / Model: K2P+I / df: 21 / LogL: -3961.034
Partition part22498 / Model: TIM2e+G4 / df: 23 / LogL: -3640.977
Partition part21361 / Model: TPM2+F+I / df: 35 / LogL: -2642.135
Partition part22842 / Model: K2P+G4 / df: 17 / LogL: -4309.967
Partition part16005 / Model: TN+F+I / df: 15 / LogL: -7578.751
Partition part18435 / Model: TN+F+I / df: 17 / LogL: -6042.771
Partition part23520 / Model: TPM3+F+G4 / df: 13 / LogL: -16801.863
Partition part21423 / Model: TPM2+F+G4 / df: 29 / LogL: -3039.577
Partition part22142 / Model: TIMe+I+G4 / df: 28 / LogL: -3274.296
Partition part16880 / Model: TIM2e+I+G4 / df: 16 / LogL: -6129.992
Partition part22336 / Model: K2P+G4 / df: 19 / LogL: -3382.987
Partition part23157 / Model: TN+F+G4 / df: 17 / LogL: -6469.488
Partition part21838 / Model: TNe+G4 / df: 28 / LogL: -3137.277
Partition part22190 / Model: K2P+I / df: 17 / LogL: -5108.758
Partition part16716 / Model: TNe+I+G4 / df: 13 / LogL: -8879.452
Partition part17848 / Model: TIM2+F+I+G4 / df: 17 / LogL: -10780.502
Partition part15462 / Model: TIM3e+G4 / df: 17 / LogL: -5227.808
Partition part18820 / Model: TIM3e+G4 / df: 23 / LogL: -3681.647
Partition part22538 / Model: TN+F+G4 / df: 21 / LogL: -5373.544
Partition part22434 / Model: TN+F+G4 / df: 27 / LogL: -3986.372
Partition part22083 / Model: TN+F+G4 / df: 27 / LogL: -2560.897
Partition part16374 / Model: K2P+I / df: 17 / LogL: -5767.145
Partition part22149 / Model: TIM3+F+R3 / df: 33 / LogL: -3362.003
Partition part17227 / Model: TIM2e+G4 / df: 15 / LogL: -7817.666
Partition part20113 / Model: K2P+R2 / df: 14 / LogL: -5748.420
Partition part17110 / Model: TIM2e+R2 / df: 14 / LogL: -9272.563
Partition part22595 / Model: SYM+I+G4 / df: 26 / LogL: -4642.098
Partition part21677 / Model: TIM3e+G4 / df: 27 / LogL: -3199.265
Partition part18006 / Model: TNe+I / df: 12 / LogL: -7697.656
Partition part21167 / Model: K2P+G4 / df: 33 / LogL: -2865.968
Partition part13493 / Model: TIM2e+G4 / df: 13 / LogL: -9789.397
Partition part23027 / Model: TN+F+G4 / df: 17 / LogL: -6730.021
Partition part14683 / Model: TN+F+G4 / df: 21 / LogL: -6976.793
Partition part14771 / Model: TIM2+F+G4 / df: 22 / LogL: -4862.360
Partition part17395 / Model: TNe+G4 / df: 12 / LogL: -8302.001
Partition part21849 / Model: TN+F+G4 / df: 31 / LogL: -2899.949
Partition part14614 / Model: TIM3e+G4 / df: 15 / LogL: -6761.371
Partition part20092 / Model: TN+F+G4 / df: 17 / LogL: -4836.402
Partition part23247 / Model: TIM3+F+I+G4 / df: 19 / LogL: -5799.530
Partition part19424 / Model: TIM3+F+G4 / df: 16 / LogL: -8873.867
Partition part18684 / Model: TNe+I / df: 12 / LogL: -7867.578
Partition part23370 / Model: HKY+F+G4 / df: 14 / LogL: -7419.142
Partition part16772 / Model: TN+F+G4 / df: 15 / LogL: -9009.179
Partition part20398 / Model: K2P+G4 / df: 23 / LogL: -3415.960
Partition part23205 / Model: TN+F+G4 / df: 17 / LogL: -5510.978
Partition part15051 / Model: TIM3e+I+G4 / df: 16 / LogL: -6304.267
