Subset	Type	Seqs	Sites	Infor	Invar	Model	Name
8022		6	6466	1253	4014		part21020
8023		6	1800	467	719		part23471
8024		6	1424	278	870		part18151
8025		6	973	281	408		part23452
8026		6	767	261	273		part13240
8027		6	1954	495	999		part18052
8028		6	759	231	327		part15578
8029		6	1165	320	536		part23459
8030		6	608	138	351		part23446
8031		6	2418	591	1335		part17867
8032		6	3016	707	1584		part14407
8033		6	2103	574	1086		part18245
8034		6	2287	437	1272		part19792
8035		6	1951	402	1254		part17129
8036		6	2624	842	1052		part14058
8037		6	2274	646	1019		part15638
8038		6	1446	513	570		part17011
8039		6	2308	677	974		part19817
8040		6	1725	461	578		part21245
8041		6	1568	464	753		part17412
8042		6	1791	398	939		part17653
8043		6	1596	537	684		part16359
8044		6	2196	678	1012		part16221
8045		6	2555	608	1256		part23467
8046		6	3509	946	1694		part20455
8047		6	1123	454	275		part14516
8048		6	1928	492	769		part19668
8049		6	4999	1647	2111		part14751
8050		6	1808	392	909		part18573
8051		6	1475	526	516		part15813
8052		6	2162	521	1060		part16903
8053		6	1335	401	643		part19298
8054		6	1127	279	441		part23413
8055		6	1572	444	752		part18252
8056		6	1170	290	648		part16769
8057		6	1690	513	751		part23416
8058		6	2363	386	1394		part15167
8059		6	1892	581	832		part17440
8060		6	1405	347	697		part14309
8061		6	1126	328	548		part18142
8062		6	1025	215	585		part17637
8063		6	1001	392	317		part13470
8064		6	1784	379	715		part19999
8065		6	1627	374	878		part19111
8066		6	974	171	621		part22974
8067		6	2270	379	1426		part15667
8068		6	2809	540	1710		part15437
8069		6	2193	554	1006		part18031
8070		6	1465	255	965		part19065
8071		6	1429	312	790		part14192
8072		6	2520	606	1391		part16206
8073		6	2287	651	1012		part16744
8074		6	2542	693	1299		part16108
8075		6	565	113	317		part23397
8076		6	2093	456	1132		part18241
8077		6	1934	652	633		part17365
8078		6	3153	423	2034		part17605
8079		6	1339	397	464		part23451
8080		6	2224	476	1202		part18380
8081		6	1766	374	942		part20130
8082		6	2607	694	1363		part15575
8083		6	1371	301	800		part17318
8084		6	1691	428	850		part16965
8085		6	1522	282	871		part13283
8086		6	1559	381	794		part16889
8087		6	2358	965	686		part23021
8088		6	1734	507	748		part16352
8089		6	1610	546	589		part16165
8090		6	1258	213	819		part13699
8091		6	1846	511	910		part16716
8092		6	2369	613	1215		part16073
8093		6	2063	391	1111		part21963
8094		6	1990	649	792		part18563
8095		6	1693	330	838		part23370
8096		6	2384	528	1339		part15368
8097		6	1004	351	331		part23461
8098		6	1210	501	323		part14772
8099		6	3426	667	2058		part19284
8100		6	2011	481	1149		part16988
8101		6	984	288	481		part19931
8102		6	2064	536	1044		part16309
8103		6	2956	478	1871		part18580
8104		6	2836	480	1782		part14621
8105		6	1469	440	554		part17596
8106		6	2249	611	1077		part16077
8107		6	1654	378	802		part15078
8108		6	2268	618	908		part16407
8109		6	2890	723	1608		part18400
8110		6	1390	442	545		part14177
8111		6	1333	357	726		part16762
8112		6	3079	628	1841		part15096
8113		6	1592	401	872		part16604
8114		6	1121	284	568		part23009
8115		6	1144	383	435		part23406
8116		6	1664	417	904		part19452
8117		6	2078	545	1021		part17168
8118		6	2019	687	704		part14986
8119		6	2845	771	1341		part13855
8120		6	1753	434	880		part19734
8121		6	2424	665	1189		part13914
8122		6	1567	632	355		part20127
8123		6	1549	306	876		part17282
8124		6	1713	391	985		part16668
8125		6	3042	547	1736		part18921
8126		6	859	273	360		part15868
8127		6	1503	362	864		part17611
8128		6	656	162	330		part23420
8129		6	1052	325	417		part23427
8130		6	1355	339	691		part21293
8131		6	2133	549	877		part15897
8132		6	2010	423	1070		part13126
8133		6	4257	852	2511		part15362
8134		6	2693	543	1248		part20475
8135		6	1273	526	374		part13721
8136		6	3754	926	1914		part15250
8137		6	2179	531	1063		part20140
8138		6	1841	352	1043		part17982
8139		6	1005	379	338		part22446
8140		6	1437	170	1072		part13884
8141		6	1426	313	844		part19715
8142		6	2418	481	1463		part16484
8143		6	1526	293	863		part17258
8144		6	1978	521	1021		part17802
8145		6	716	229	234		part15770
8146		6	3720	616	2206		part19925
8147		6	2136	407	1088		part15781
8148		6	5232	1225	2601		part15513
8149		6	2349	729	804		part18465
8150		6	2204	636	907		part16011
8151		6	1250	483	369		part19910
8152		6	938	373	280		part23293
8153		6	2820	733	1434		part17310
8154		6	3279	932	1521		part21621
8155		6	1658	421	808		part16429
8156		6	610	112	373		part16930
8157		6	4187	724	2422		part19080
8158		6	2608	300	1723		part19972
8159		6	2849	683	1522		part17363
8160		6	2729	697	1419		part15199
8161		6	2951	538	1552		part20858
8162		6	2004	578	909		part17400
8163		6	2281	529	1202		part18230
8164		6	901	209	462		part18334
8165		6	3100	655	1840		part15557
8166		6	2186	550	1047		part18480
8167		6	4513	995	2498		part20725
8168		6	1995	578	916		part16523
8169		6	962	410	268		part17092
8170		6	2414	452	1341		part16948
8171		6	689	213	223		part18495
8172		6	623	167	274		part23421
8173		6	570	114	308		part23428
8174		6	1743	587	696		part21358
8175		6	1397	386	612		part18507
8176		6	3921	752	2341		part13731
8177		6	1639	500	581		part18095
8178		6	1528	341	844		part18412
8179		6	3281	819	1622		part19724
8180		6	1943	521	904		part16993
8181		6	1206	370	555		part21830
8182		6	2786	753	1411		part20001
8183		6	1666	444	874		part18985
8184		6	1628	418	887		part15594
8185		6	2134	525	1138		part15122
8186		6	1763	389	1087		part16081
8187		6	1723	471	696		part18455
8188		6	1672	646	422		part22257
8189		6	2277	759	729		part19614
8190		6	3995	1003	1855		part18946
8191		6	2269	398	1338		part16480
8192		6	2679	629	1318		part16421
8193		6	1333	412	529		part15230
8194		6	2154	851	618		part21022
8195		6	2957	691	1397		part19368
8196		6	2148	861	544		part21021
8197		6	1889	673	636		part13191
8198		6	1397	332	789		part15542
8199		6	1093	214	682		part23402
8200		6	2427	719	1179		part16312
8201		6	2420	433	1398		part18339
8202		6	1290	392	588		part13900
8203		6	985	211	583		part17333
8204		6	1564	419	763		part18014
8205		6	1640	535	708		part16098
8206		6	3071	859	1524		part15422
8207		6	1527	363	841		part19571
8208		6	2097	575	1059		part17499
8209		6	1922	381	1187		part17404
8210		6	2381	604	1079		part14012
8211		6	2094	491	1175		part17110
8212		6	1952	580	852		part16268
8213		6	1364	307	785		part13436
8214		6	2667	413	1755		part16027
8215		6	1656	297	1068		part15563
8216		6	2252	405	1400		part16772
8217		6	2745	826	1252		part15604
8218		6	2284	616	1089		part15794
8219		6	2577	571	1539		part17848
8220		6	1667	459	843		part17619
8221		6	2106	479	1083		part19727
8222		6	1996	430	1166		part17872
8223		6	1388	278	826		part17900
8224		6	957	237	511		part18632
8225		6	1217	265	702		part18599
8226		6	2871	934	1044		part13815
8227		6	1059	271	354		part19943
8228		6	1465	350	739		part12999
8229		6	1590	576	617		part18910
8230		6	2314	441	1270		part18966
8231		6	1368	525	385		part23443
8232		6	2274	460	1365		part15681
8233		6	456	131	239		part23423
8234		6	1826	488	752		part14442
8235		6	2571	568	1545		part18106
8236		6	596	190	248		part23431
8237		6	2091	553	938		part16491
8238		6	1683	499	714		part20974
8239		6	1555	628	382		part13739
8240		6	1565	451	782		part20699
8241		6	1590	469	542		part22885
8242		6	867	278	316		part15245
8243		6	2717	442	1589		part18785
8244		6	4063	705	2559		part18541
8245		6	2276	612	1142		part18630
8246		6	1255	315	612		part17386
8247		6	3470	674	2140		part15484
8248		6	2029	699	611		part23457
8249		6	2221	450	1229		part20258
8250		6	2949	703	1521		part18699
8251		6	7551	1942	3834		part20157
8252		6	1309	273	773		part18353
8253		6	2088	605	838		part15322
8254		6	2536	517	1469		part15383
8255		6	3451	1211	990		part23458
8256		6	3001	804	1342		part14287
8257		6	1851	455	976		part17700
8258		6	824	291	320		part22439
8259		6	879	248	323		part23417
8260		6	1848	499	870		part17290
8261		6	1246	273	747		part18982
8262		6	619	159	294		part23449
8263		6	2121	653	900		part17307
8264		6	1816	545	748		part20894
8265		6	1780	440	887		part20915
8266		6	3537	869	1885		part18203
8267		6	3169	723	1566		part17972
8268		6	5234	950	2878		part21491
8269		6	4337	1310	1838		part20058
8270		6	498	114	272		part23450
8271		6	1290	361	624		part14165
8272		6	1015	384	292		part22447
8273		6	5027	1054	2739		part17770
8274		6	2118	605	845		part17906
8275		6	1971	445	1025		part15936
8276		6	1636	321	949		part19096
8277		6	1818	635	586		part20647
8278		6	1935	445	958		part14412
8279		6	1553	488	655		part19890
8280		6	2262	570	1081		part15993
8281		6	1989	231	1288		part19729
8282		6	6295	1610	2967		part18767
8283		6	951	344	326		part14405
8284		6	997	330	380		part14402
8285		6	2732	499	1559		part18177
8286		6	1053	327	454		part22597
8287		6	3478	840	1834		part15656
8288		6	1611	250	1010		part13595
8289		6	2738	768	1335		part15146
8290		6	1648	565	697		part17347
8291		6	1499	445	707		part15254
8292		6	3652	828	1934		part16837
8293		6	1779	456	897		part17395
8294		6	2760	589	1579		part18691
8295		6	1467	427	670		part19535
8296		6	2183	463	1263		part16375
8297		6	2527	694	1195		part16506
8298		6	2890	540	1744		part15942
8299		6	1319	557	400		part23468
8300		6	744	138	402		part14256
8301		6	2947	602	1630		part16317
8302		6	2715	288	1860		part14682
8303		6	2592	614	1270		part18188
8304		6	2219	405	1326		part19424
8305		6	5499	1209	2855		part18196
8306		6	3018	665	1623		part15059
8307		6	2415	403	1358		part18157
8308		6	1524	281	762		part19786
8309		6	1601	348	755		part18912
8310		6	3212	615	1813		part18293
8311		6	5247	1168	2868		part16031
8312		6	3125	426	2194		part18319
8313		6	1590	294	882		part23422
8314		5	1023	31	884		part17897
8315		5	578	43	429		part13917
8316		5	1119	50	965		part12884
8317		5	2135	87	1704		part17784
8318		5	946	32	805		part16382
8319		5	1979	47	1738		part16030
8320		5	1942	88	1528		part15755
8321		5	678	15	566		part13114
8322		5	478	19	428		part18379
8323		5	1598	57	1315		part15724
8324		5	1388	96	1103		part18616
8325		5	853	74	724		part16964
8326		5	527	21	454		part17144
8327		5	927	37	759		part15663
8328		5	842	20	762		part15347
8329		5	848	45	685		part16669
8330		5	1260	44	1060		part12876
8331		5	333	12	276		part23513
8332		5	1746	95	1368		part15570
8333		5	1429	87	1150		part14059
8334		5	2127	105	1849		part13488
8335		5	1107	41	956		part13701
8336		5	1954	129	1646		part15792
8337		5	799	43	605		part15665
8338		5	493	32	400		part15642
8339		5	832	48	682		part16457
8340		5	866	43	720		part16304
8341		5	766	25	644		part18044
8342		5	434	26	357		part13102
8343		5	1734	53	1507		part13560
8344		5	727	32	628		part19007
8345		5	935	30	793		part15719
8346		5	834	45	672		part18832
8347		5	1999	60	1644		part13528
8348		5	1800	47	1537		part16972
8349		5	2272	37	1749		part19580
8350		5	610	92	332		part13131
8351		5	1292	73	1039		part15201
8352		5	1111	38	686		part15923
8353		5	1631	41	1349		part15608
8354		5	349	12	292		part20890
8355		5	621	29	508		part16904
8356		5	1226	26	1003		part18732
8357		5	2039	69	1623		part15611
8358		5	1450	35	1182		part17625
8359		5	757	35	641		part16267
8360		5	451	7	434		part14960
8361		5	1641	82	1293		part17229
8362		5	1016	34	852		part15670
8363		5	1358	69	721		part13312
8364		5	351	113	216		part17196
8365		5	1088	17	867		part15917
8366		5	1044	54	833		part16854
8367		5	1375	50	931		part15320
8368		5	497	46	341		part14292
8369		5	1759	81	1198		part14878
8370		5	1915	249	1157		part21174
8371		5	857	47	639		part23502
8372		5	1657	221	840		part20417
8373		5	555	38	364		part14766
8374		5	463	48	329		part17709
8375		5	395	129	217		part13159
8376		5	1509	169	1049		part16787
8377		5	625	176	298		part13147
8378		5	1658	241	962		part13978
8379		5	987	98	658		part15973
8380		5	978	85	645		part15132
8381		5	1327	84	936		part13361
8382		5	1017	149	499		part12993
8383		5	686	69	314		part19478
8384		5	1783	158	1271		part15736
8385		5	1556	199	625		part13066
8386		5	1150	106	785		part13400
8387		5	1712	195	1125		part14669
8388		5	574	88	275		part23500
8389		5	865	118	445		part15863
8390		5	1398	161	927		part13004
8391		5	1132	173	660		part13949
8392		5	3192	309	1992		part13998
8393		5	605	204	289		part14107
8394		5	572	150	343		part13518
8395		5	1159	108	470		part13336
8396		5	713	95	345		part12989
8397		5	796	112	490		part13500
8398		5	1513	147	1071		part19296
8399		5	706	96	424		part12965
8400		5	966	115	489		part14134
8401		5	523	61	322		part13606
8402		5	1463	201	679		part19752
8403		5	508	40	381		part14795
8404		5	1104	169	704		part13375
8405		5	847	228	324		part23512
8406		5	436	18	361		part16858
8407		5	565	164	242		part18527
8408		5	812	222	427		part19222
8409		5	644	93	483		part19300
8410		5	1295	20	1141		part18221
8411		5	1026	31	845		part16471
8412		5	1200	127	614		part14595
8413		5	470	36	391		part16923
8414		5	1684	29	1547		part16455
8415		5	840	97	549		part15434
8416		5	1122	20	933		part15219
8417		5	871	156	533		part14145
8418		5	562	22	430		part16912
8419		5	1314	162	948		part19210
8420		5	1319	149	916		part15695
8421		5	1054	297	323		part21575
8422		5	1549	248	407		part13446
8423		5	2045	167	1309		part20038
8424		5	1085	129	567		part22261
8425		5	870	223	334		part23576
8426		5	856	189	311		part23348
8427		5	1136	322	332		part16661
8428		5	1203	260	468		part21475
8429		5	937	20	855		part17172
8430		5	476	25	226		part12859
8431		5	357	12	301		part19879
8432		5	677	11	517		part20002
8433		5	1352	201	351		part18664
8434		5	739	10	617		part13485
8435		5	453	205	210		part15658
8436		5	433	14	363		part13243
8437		5	1241	34	1044		part18018
8438		5	727	16	585		part17477
8439		5	671	22	560		part16100
8440		5	480	10	411		part16621
8441		5	327	3	189		part13895
8442		5	597	13	495		part17119
8443		5	673	33	531		part16009
8444		5	263	5	229		part16895
8445		5	372	6	347		part15773
8446		5	668	6	607		part14657
8447		5	858	40	685		part15715
8448		5	540	68	376		part15086
8449		5	668	87	395		part19040
8450		5	398	5	362		part18519
8451		5	813	2	748		part15752
8452		5	655	106	399		part23034
8453		5	1538	314	706		part14849
8454		5	830	5	767		part18823
8455		5	571	8	509		part15603
8456		5	324	10	280		part13804
8457		5	530	4	472		part17956
8458		5	1477	84	1163		part18819
8459		5	412	49	299		part23528
8460		5	715	2	648		part16110
8461		5	1236	8	1183		part15372
8462		5	562	17	490		part14829
8463		5	409	4	380		part17146
8464		5	1098	7	1054		part16423
8465		5	429	11	387		part17996
8466		5	616	7	574		part17783
8467		5	1059	3	993		part19255
8468		5	776	1	712		part17345
8469		5	2051	8	1909		part13152
8470		5	475	10	403		part20409
8471		5	875	34	732		part20632
8472		5	800	4	737		part12885
8473		5	413	3	391		part13017
8474		5	405	10	383		part18760
8475		5	654	1	626		part14624
8476		5	1390	365	551		part23551
8477		5	1355	9	1303		part17424
8478		5	679	2	615		part16697
8479		5	326	7	275		part13762
8480		5	408	17	230		part16057
8481		5	510	84	232		part23561
8482		5	1132	4	1059		part18502
8483		5	492	13	423		part18187
8484		5	471	15	349		part19074
8485		5	306	6	290		part13001
8486		5	409	4	363		part17651
8487		5	873	3	841		part17888
8488		5	1218	52	1037		part13561
8489		5	354	7	317		part18235
8490		5	850	8	724		part13333
8491		5	599	20	484		part18748
8492		5	432	2	414		part14156
8493		5	1963	212	916		part20828
8494		5	823	11	778		part17320
8495		5	982	10	923		part15338
8496		5	396	15	330		part18372
8497		5	791	10	684		part13654
8498		5	1428	4	1362		part16675
8499		5	808	2	747		part19262
8500		5	448	16	415		part17099
8501		5	676	3	637		part17308
8502		5	290	3	273		part19995
8503		5	1649	10	1546		part15056
8504		5	451	2	390		part16706
8505		5	995	201	318		part14513
8506		5	912	4	861		part14000
8507		5	1492	6	1451		part16781
8508		5	915	5	816		part13999
8509		5	1249	10	1089		part19164
8510		5	385	7	330		part20695
8511		5	1191	2	1138		part13521
8512		5	727	3	691		part17497
8513		5	505	26	451		part15532
8514		5	1341	105	872		part23510
8515		5	934	8	703		part19266
8516		5	2037	15	1927		part16028
8517		5	930	7	895		part16857
8518		5	1017	198	452		part16956
8519		5	1427	322	436		part13268
8520		5	1338	5	1298		part15606
8521		5	1241	13	1158		part17009
8522		5	769	38	640		part13171
8523		5	1284	20	1096		part16440
8524		5	361	1	345		part15511
8525		5	963	4	897		part17187
8526		5	483	2	426		part18633
8527		5	696	87	480		part23483
8528		5	1231	9	1047		part15660
8529		5	436	9	230		part20397
8530		5	586	5	552		part17255
8531		5	910	105	542		part13820
8532		5	1267	6	1189		part12883
8533		5	509	3	494		part16393
8534		5	736	5	686		part15676
8535		5	976	5	933		part17967
8536		5	347	2	299		part16701
8537		5	468	30	394		part20564
8538		5	811	213	266		part13511
8539		5	1075	12	1028		part16766
8540		5	473	3	433		part18433
8541		5	808	2	740		part16332
8542		5	456	2	420		part15345
8543		5	317	1	298		part18073
8544		5	1564	5	1489		part17342
8545		5	1244	115	1064		part15951
8546		5	373	7	337		part18063
8547		5	459	3	433		part17540
8548		5	723	2	667		part19650
8549		5	686	6	638		part15701
8550		5	384	3	279		part15355
8551		5	497	6	434		part16462
8552		5	702	4	634		part15094
8553		5	730	4	639		part13261
8554		5	2024	425	799		part23571
8555		5	994	7	938		part13976
8556		5	707	2	658		part17228
8557		5	679	20	629		part20772
8558		5	637	5	597		part18291
8559		5	881	1	823		part17176
8560		5	1196	16	1084		part16291
8561		5	197	4	172		part15381
8562		5	450	10	422		part15567
8563		5	1101	11	975		part16134
8564		5	847	6	806		part13127
8565		5	1795	13	1601		part14542
8566		5	582	6	523		part16887
8567		5	419	12	364		part17241
8568		5	1402	382	464		part20559
8569		5	1060	8	994		part15898
8570		5	469	3	441		part16825
8571		5	336	4	316		part18578
8572		5	391	5	327		part18551
8573		5	684	3	648		part14083
8574		5	1880	11	1710		part16618
8575		5	453	7	403		part14018
8576		5	590	17	297		part17436
8577		5	324	4	208		part14606
8578		5	387	1	373		part18421
8579		5	526	19	395		part20449
8580		5	883	5	801		part16602
8581		5	521	2	497		part16838
8582		5	1537	1	1491		part15887
8583		5	1642	3	1570		part15108
8584		5	471	3	445		part16599
8585		5	1008	3	960		part16863
8586		5	1266	7	1221		part17031
8587		5	1346	12	1210		part13685
8588		5	449	2	431		part13216
8589		5	467	7	429		part16076
8590		5	1626	78	752		part15256
8591		5	605	15	546		part13150
8592		5	880	8	842		part13702
8593		5	646	3	589		part15473
8594		5	1412	10	1355		part17079
8595		5	897	8	863		part15645
8596		5	872	3	820		part14972
8597		5	984	15	881		part17302
8598		5	1032	9	903		part16658
8599		5	370	5	339		part12849
8600		5	696	67	476		part20678
8601		5	1303	7	1133		part19147
8602		5	1610	4	1539		part16447
8603		5	690	2	622		part18601
8604		5	1090	5	1039		part16499
8605		5	1491	2	1446		part17703
8606		5	1206	10	1163		part13141
8607		5	1281	3	1245		part13142
8608		5	1062	8	1002		part17667
8609		5	704	2	669		part18269
8610		5	1803	6	1616		part13188
8611		5	575	8	530		part23518
8612		5	1315	10	1224		part16198
8613		5	1269	6	1204		part13599
8614		5	506	5	463		part15590
8615		5	1842	18	1696		part17360
8616		5	397	43	244		part12967
8617		5	1239	286	450		part22739
8618		5	373	13	330		part18070
8619		5	496	1	482		part17505
8620		5	724	12	668		part18206
8621		5	1249	6	1214		part16430
8622		5	1773	442	585		part23570
8623		5	1703	106	1360		part13100
8624		5	447	5	419		part16322
8625		5	857	9	693		part14977
8626		5	810	28	678		part14723
8627		5	1194	157	624		part23527
8628		5	1074	9	1013		part17828
8629		5	1080	6	1054		part16413
8630		5	736	6	690		part17559
8631		5	975	11	927		part18300
8632		5	400	10	245		part16096
8633		5	851	7	764		part16147
8634		5	1057	6	1002		part16279
8635		5	492	1	461		part18155
8636		5	482	5	443		part18354
8637		5	1079	2	994		part12874
8638		5	1122	6	1041		part18013
8639		5	444	6	416		part19121
8640		5	894	16	808		part16021
8641		5	601	9	565		part15048
8642		5	912	12	815		part19185
8643		5	456	26	332		part15735
8644		5	418	2	387		part20636
8645		5	826	71	545		part18558
8646		5	594	4	529		part13063
8647		5	1780	449	655		part22859
8648		5	547	6	459		part20090
8649		5	1856	19	1705		part15612
8650		5	1380	5	1330		part14652
8651		5	650	8	583		part15041
8652		5	506	4	451		part18057
8653		5	627	7	594		part16152
8654		5	908	4	871		part16416
8655		5	683	3	612		part18625
8656		5	456	7	285		part15396
8657		5	1266	4	1217		part13504
8658		5	425	6	387		part15978
8659		5	596	5	480		part13919
8660		5	450	1	422		part17447
8661		5	1351	3	1244		part19242
8662		5	766	22	682		part14670
8663		5	938	2	906		part15892
8664		5	452	71	261		part23519
8665		5	339	4	304		part13915
8666		5	611	8	564		part17882
8667		5	665	117	262		part23531
8668		5	749	199	273		part23572
8669		5	537	1	521		part13646
8670		5	1163	9	1087		part17006
8671		5	1047	221	397		part23535
8672		5	1012	16	678		part14198
8673		5	572	3	547		part17156
8674		5	1404	2	1332		part17594
8675		5	929	157	590		part16774
8676		5	867	3	807		part13870
8677		5	1025	5	968		part14133
8678		5	1330	14	1203		part12958
8679		5	470	4	434		part17508
8680		5	868	67	583		part23515
8681		5	1510	6	1405		part14650
8682		5	860	209	286		part21827
8683		5	1271	3	1184		part17377
8684		5	1210	9	1141		part17958
8685		5	1372	3	1305		part15401
8686		5	397	6	380		part18045
8687		5	919	132	529		part13284
8688		5	1231	215	452		part14246
8689		5	1099	218	524		part22598
8690		5	766	15	701		part20121
8691		5	702	89	459		part13637
8692		5	450	10	363		part23498
8693		5	427	11	314		part15751
8694		5	943	121	551		part14954
8695		5	351	13	285		part13614
8696		5	388	60	146		part22384
8697		5	549	84	308		part23491
8698		5	414	5	389		part15629
8699		5	932	28	629		part16225
8700		5	584	11	515		part21408
8701		5	1192	95	497		part12912
8702		5	475	6	402		part23517
8703		5	2503	39	2228		part13974
8704		5	435	69	156		part16111
8705		5	374	8	321		part19942
8706		5	509	15	445		part20602
8707		5	610	2	529		part18287
8708		5	568	20	415		part22074
8709		5	1140	14	948		part18110
8710		5	504	14	301		part13696
8711		5	526	10	453		part18927
8712		5	771	65	388		part23484
8713		5	477	58	318		part14573
8714		5	465	125	230		part15328
8715		5	495	25	197		part15559
8716		5	384	5	344		part14361
8717		5	732	16	610		part18754
8718		5	1244	9	1157		part17772
8719		5	611	161	189		part22312
8720		5	332	4	279		part14852
8721		5	420	22	348		part23487
8722		5	841	32	600		part15522
8723		5	582	19	409		part20104
8724		5	909	21	732		part18808
8725		5	1243	4	1153		part14263
8726		5	719	9	581		part14288
8727		5	1565	27	1370		part16029
8728		5	613	10	560		part15458
8729		5	621	10	589		part12851
8730		5	527	239	234		part15680
8731		5	595	92	421		part19320
8732		5	776	6	739		part13277
8733		5	874	32	751		part18554
8734		5	522	35	390		part20142
8735		5	586	16	531		part18114
8736		5	1045	3	987		part12914
8737		5	2001	143	1439		part16253
8738		5	475	5	439		part17914
8739		5	314	5	279		part19021
8740		5	574	5	517		part19068
8741		5	339	5	270		part18033
8742		5	454	38	353		part13281
8743		5	906	6	836		part17283
8744		5	554	90	234		part22311
8745		5	476	10	427		part19234
8746		5	1054	5	953		part17368
8747		5	599	186	338		part16113
8748		5	386	50	142		part13583
8749		5	1148	32	903		part13145
8750		5	674	8	535		part19099
8751		5	668	1	637		part13789
8752		5	707	5	628		part14922
8753		5	1338	33	1116		part15824
8754		5	445	6	400		part17473
8755		5	432	1	398		part13044
8756		5	347	8	313		part19944
8757		5	726	76	588		part18008
8758		5	802	3	715		part16832
8759		5	600	8	527		part13149
8760		5	849	63	573		part13067
8761		5	809	32	647		part17855
8762		5	375	2	327		part15091
8763		5	475	96	260		part21002
8764		5	1129	3	825		part18787
8765		5	668	58	534		part14432
8766		5	646	54	506		part19537
8767		5	493	16	387		part14417
8768		5	476	25	210		part18740
8769		5	449	54	302		part23486
8770		5	923	8	840		part12894
8771		5	1284	4	1182		part18294
8772		5	599	11	527		part15353
8773		5	865	22	699		part20595
8774		5	1424	21	1197		part13011
8775		5	633	19	484		part20192
8776		5	390	131	185		part18476
8777		5	918	7	829		part20342
8778		5	1524	75	1247		part15436
8779		5	781	20	585		part20148
8780		5	513	10	460		part14654
8781		5	2212	14	1895		part13903
8782		5	759	1	678		part19413
8783		5	1224	8	1103		part18276
8784		5	829	2	755		part19776
8785		5	511	43	316		part23525
8786		5	486	23	402		part23485
8787		5	406	107	263		part17002
8788		5	717	1	628		part20361
8789		5	899	43	607		part14498
8790		5	946	7	873		part18988
8791		5	389	9	338		part15589
8792		5	411	4	370		part15860
8793		5	698	20	605		part20924
8794		5	1023	20	882		part13291
8795		5	665	6	614		part14036
8796		5	1258	115	988		part13670
8797		5	1352	35	1006		part17232
8798		5	441	51	336		part23509
8799		5	1547	153	937		part14184
8800		5	927	98	495		part12945
8801		5	423	4	383		part16275
8802		5	346	15	164		part17305
8803		5	1408	5	1283		part17959
8804		5	359	8	310		part17674
8805		5	307	130	137		part18143
8806		5	695	7	523		part19369
8807		5	369	31	228		part13052
8808		5	339	5	187		part18581
8809		5	1042	159	371		part14044
8810		5	1743	78	1245		part16582
8811		5	498	12	461		part18539
8812		5	482	29	360		part14817
8813		5	470	40	373		part13575
8814		5	750	7	520		part18440
8815		5	590	95	319		part13083
8816		5	302	2	286		part16036
8817		5	1433	23	1244		part18171
8818		5	339	46	160		part16295
8819		5	682	52	422		part20477
8820		5	854	94	617		part13331
8821		5	1038	88	605		part15196
8822		5	1367	52	1102		part21292
8823		5	503	25	291		part17868
8824		5	422	25	330		part23523
8825		5	677	25	520		part13510
8826		5	1106	30	784		part20893
8827		5	302	9	244		part17713
8828		5	753	16	633		part15351
8829		5	481	2	398		part16002
8830		5	409	39	337		part19098
8831		5	624	9	566		part20095
8832		5	685	19	411		part16395
8833		5	2181	41	1912		part17978
8834		5	335	3	301		part16933
8835		5	1034	16	913		part19346
8836		5	904	44	703		part17387
8837		5	760	5	636		part13091
8838		5	399	19	331		part20431
8839		5	751	19	647		part13265
8840		5	123	3	77		part17371
8841		5	695	39	478		part19652
8842		5	723	10	629		part14469
8843		5	1041	18	906		part19746
8844		5	944	14	830		part15165
8845		5	452	10	398		part15294
8846		5	719	8	674		part18782
8847		5	434	9	262		part14664
8848		5	383	166	151		part13874
8849		5	411	8	392		part15904
8850		5	449	20	359		part19534
8851		5	237	4	207		part15330
8852		5	442	8	399		part15265
8853		5	521	8	431		part13414
8854		5	527	9	479		part16773
8855		5	676	6	636		part14478
8856		5	733	51	428		part23505
8857		5	470	190	247		part15782
8858		5	486	25	407		part17469
8859		5	258	97	145		part15790
8860		5	665	13	588		part13092
8861		5	487	13	244		part14788
8862		5	718	18	623		part17665
8863		5	727	11	600		part16441
8864		5	1015	94	430		part14512
8865		5	577	11	491		part18087
8866		5	318	4	257		part13048
8867		5	549	13	461		part20141
8868		5	919	37	729		part14202
8869		5	679	15	480		part17265
8870		5	1547	20	1416		part17889
8871		5	452	13	388		part20035
8872		5	342	12	297		part15251
8873		5	827	44	423		part15153
8874		5	630	14	546		part16066
8875		5	523	3	499		part16093
8876		5	759	5	655		part13568
8877		5	439	12	355		part19480
8878		5	88	3	69		part16831
8879		5	645	18	578		part14879
8880		5	951	22	830		part15805
8881		5	553	138	237		part16524
8882		5	680	10	594		part19869
8883		5	1450	10	1271		part14071
8884		5	377	7	334		part23497
8885		5	359	8	307		part18009
8886		5	602	148	261		part15948
8887		5	1249	9	1106		part17032
8888		5	476	6	422		part14846
8889		5	1260	28	1087		part15820
8890		5	1178	16	1047		part18219
8891		5	509	31	419		part13228
8892		5	1234	20	1124		part14631
8893		5	741	14	627		part16160
8894		5	488	13	430		part19853
8895		5	501	37	438		part23493
8896		5	472	9	386		part18603
8897		5	556	6	493		part14994
8898		5	492	12	447		part16443
8899		5	842	108	603		part17013
8900		5	727	8	646		part19361
8901		5	308	6	274		part12957
8902		5	376	11	335		part16307
8903		5	680	13	599		part15571
8904		5	711	11	632		part17608
8905		5	804	14	722		part16678
8906		5	553	48	486		part19400
